62	70	636
31	43	1
31	43	1
30	41	1
29	39	1
28	38	1
27	37	1
33	23	1
33	23	1
16	25	1
23	14	1
30	41	2
26	36	2
26	36	2
26	36	2
25	35	2
25	35	2
24	34	2
33	23	2
16	25	2
23	14	2
27	37	3
26	36	3
29	18	3
17	27	3
15	24	3
15	24	3
16	25	3
15	24	3
23	14	3
19	11	3
19	11	3
31	43	4
29	39	4
28	38	4
24	34	4
31	21	4
31	21	4
29	18	4
17	27	4
21	12	4
9	17	4
29	39	5
29	39	5
28	38	5
24	34	5
24	34	5
22	32	5
22	32	5
31	21	5
29	18	5
23	14	5
19	11	5
31	43	6
28	38	6
27	37	6
25	35	6
33	23	6
22	32	6
16	25	6
21	12	6
21	12	6
19	11	6
