50	1000	1000
380	65	1
30	717	1
271	49	1
9	717	1
487	12	1
20	209	1
487	8	1
157	24	1
112	32	1
112	31	1
95	808	2
157	234	2
104	64	2
100	53	2
100	48	2
271	15	2
233	16	2
15	221	2
42	75	2
14	221	2
118	808	3
318	65	3
193	65	3
90	75	3
57	75	3
100	43	3
413	10	3
99	42	3
487	8	3
190	18	3
500	180	4
500	118	4
316	75	4
400	57	4
487	23	4
95	75	4
109	65	4
487	13	4
9	496	4
210	18	4
500	419	5
157	550	5
43	808	5
487	16	5
233	25	5
20	287	5
7	717	5
11	451	5
81	42	5
11	266	5
