90	150	196
17	25	1
21	26	1
18	22	1
21	24	1
21	23	1
16	16	1
24	24	1
22	22	1
23	23	1
25	25	1
26	25	1
24	25	1
17	18	1
22	23	1
25	25	1
17	24	2
19	26	2
18	23	2
16	20	2
19	23	2
22	24	2
23	24	2
19	19	2
25	24	2
24	23	2
22	21	2
19	18	2
20	21	2
23	24	2
24	25	2
17	17	3
18	25	3
17	22	3
20	25	3
17	21	3
16	19	3
16	18	3
18	20	3
23	25	3
18	18	3
26	26	3
25	26	3
21	20	3
18	17	3
16	17	3
26	3	4
45	5	4
24	6	4
4	7	4
7	9	4
18	9	4
28	9	4
4	10	4
35	10	4
1	10	4
43	11	4
7	12	4
4	12	4
1	12	4
15	13	4
2	3	5
48	4	5
11	5	5
31	5	5
38	6	5
7	7	5
51	9	5
11	11	5
8	11	5
26	11	5
3	11	5
1	11	5
52	12	5
34	13	5
46	13	5
21	3	6
33	3	6
8	5	6
3	5	6
27	7	6
49	7	6
6	8	6
30	8	6
32	9	6
33	9	6
1	9	6
17	11	6
51	11	6
11	13	6
40	13	6
