60	40	540
31	33	1
28	29	1
10	21	1
20	4	1
34	34	1
10	3	1
3	7	1
6	4	1
16	4	1
31	14	1
22	17	2
11	32	2
10	33	2
1	23	2
33	6	2
14	5	2
19	1	2
1	12	2
14	20	2
29	8	2
17	18	3
25	16	3
28	21	3
29	15	3
14	11	3
23	13	3
13	24	3
8	6	3
33	12	3
1	16	3
13	28	4
13	18	4
35	6	4
13	26	4
22	29	4
20	22	4
12	12	4
22	5	4
26	16	4
11	14	4
30	10	5
13	27	5
7	16	5
7	28	5
11	8	5
32	26	5
4	14	5
33	17	5
28	15	5
26	30	5
35	20	6
23	6	6
2	11	6
27	31	6
29	33	6
9	34	6
33	27	6
32	27	6
28	29	6
26	23	6
