97	200	200
11	12	1
21	55	1
10	2	1
5	1	1
16	68	1
8	46	1
8	2	1
14	10	1
27	8	1
56	19	1
50	24	1
2	4	1
12	8	1
6	22	1
5	12	1
47	9	1
36	14	2
12	27	2
30	42	2
4	14	2
9	35	2
27	94	2
4	18	2
29	16	2
33	7	2
18	5	2
18	15	2
28	5	2
28	15	2
14	4	2
7	21	2
7	2	2
110	16	2
22	56	3
11	21	3
7	11	3
4	25	3
10	60	3
23	49	3
8	11	3
11	7	3
2	10	3
14	6	3
13	4	3
56	9	3
13	34	3
5	3	3
37	29	3
22	8	3
13	9	4
35	11	4
18	116	4
23	25	4
16	41	4
12	7	4
47	12	4
6	5	4
5	9	4
20	21	4
16	14	4
7	33	4
6	1	4
55	15	4
14	11	4
19	21	4
22	7	5
22	64	5
7	20	5
31	20	5
41	27	5
35	7	5
4	4	5
15	7	5
7	22	5
4	1	5
65	17	5
13	10	5
8	5	5
24	35	5
4	11	5
36	12	5
13	6	6
12	75	6
7	11	6
4	24	6
6	20	6
34	102	6
4	5	6
5	21	6
18	3	6
4	25	6
13	56	6
2	2	6
11	12	6
3	15	6
2	10	6
8	3	6
