60	150	197
17	23	1
20	26	1
22	27	1
17	18	1
22	23	1
26	26	1
19	19	1
21	20	1
19	18	1
25	21	1
17	27	2
18	27	2
17	24	2
20	27	2
18	24	2
18	20	2
18	19	2
25	24	2
21	18	2
20	17	2
18	25	3
21	26	3
22	26	3
23	27	3
20	23	3
26	27	3
27	27	3
21	19	3
27	24	3
27	23	3
24	25	4
19	27	4
21	25	4
23	26	4
25	26	4
18	18	4
17	17	4
26	25	4
19	17	4
26	22	4
17	26	5
17	25	5
19	26	5
17	20	5
21	24	5
24	27	5
22	24	5
27	26	5
18	17	5
27	25	5
17	22	6
21	27	6
20	25	6
20	24	6
18	21	6
17	19	6
21	22	6
24	24	6
24	22	6
24	21	6
