100	400	600
104	118	1
48	2	1
62	1	1
36	77	1
1	95	1
11	111	1
6	26	1
6	13	1
21	9	1
3	51	1
174	10	1
1	36	1
212	8	1
214	55	1
66	177	1
6	63	1
21	21	2
27	3	2
24	3	2
10	116	2
283	65	2
25	30	2
15	2	2
2	88	2
29	23	2
67	86	2
1	27	2
27	2	2
211	194	2
157	140	2
11	50	2
30	95	2
14	3	2
27	4	3
214	51	3
5	3	3
30	116	3
20	5	3
30	117	3
104	44	3
48	77	3
8	1	3
7	88	3
31	142	3
6	12	3
26	81	3
29	9	3
24	2	3
25	23	3
20	170	3
7	11	4
3	10	4
24	34	4
31	19	4
39	52	4
211	7	4
157	22	4
212	7	4
66	37	4
7	201	4
26	11	4
34	17	4
136	49	4
10	1	4
283	21	4
87	8	4
2	43	4
6	5	5
8	1	5
26	2	5
9	1	5
34	41	5
136	57	5
26	133	5
1	49	5
4	158	5
29	129	5
251	1	5
13	16	5
87	21	5
9	4	5
24	19	5
4	53	5
13	14	5
6	3	6
174	19	6
1	3	6
84	2	6
31	1	6
20	48	6
14	2	6
18	5	6
6	10	6
36	141	6
39	35	6
27	19	6
15	11	6
6	32	6
9	83	6
20	133	6
