1000	400	600
23	41	1
4	7	1
1	3	1
18	4	1
3	15	1
4	1	1
4	9	1
15	1	1
55	2	1
1	1	1
1	3	1
1	1	1
7	6	1
1	1	1
9	6	1
83	1	1
1	24	1
5	66	1
2	22	1
1	1	1
33	7	1
4	1	1
18	3	1
20	2	1
19	26	1
3	11	1
20	1	1
22	12	1
86	2	1
112	1	1
1	16	1
29	1	1
15	3	1
2	39	1
7	1	1
7	10	1
4	1	1
4	2	1
5	2	1
1	28	1
12	12	1
34	26	1
10	1	1
58	4	1
15	5	1
13	29	1
1	3	1
4	6	1
31	18	1
15	17	1
4	1	1
43	5	1
14	18	1
7	5	1
5	1	1
3	12	1
40	42	1
3	8	1
5	12	1
21	45	1
33	14	1
11	105	1
9	33	1
65	41	1
1	2	1
1	49	1
71	9	1
1	42	1
2	5	1
2	11	1
75	1	1
1	33	1
12	7	1
1	4	1
13	1	1
1	17	1
8	17	1
7	25	1
3	2	1
11	1	1
5	62	1
2	14	1
1	1	1
23	14	1
11	9	1
16	25	1
23	5	1
126	48	1
2	22	1
4	5	1
2	10	1
3	11	1
1	30	1
2	3	1
1	73	1
18	2	1
22	1	1
1	4	1
1	7	1
6	1	1
11	1	2
2	7	2
3	77	2
11	1	2
112	1	2
19	1	2
2	14	2
9	4	2
20	44	2
1	6	2
2	23	2
6	7	2
9	67	2
130	47	2
7	6	2
1	24	2
6	44	2
1	108	2
8	6	2
1	2	2
1	11	2
1	15	2
17	13	2
45	94	2
8	69	2
11	16	2
8	1	2
1	4	2
2	1	2
7	40	2
1	2	2
7	7	2
30	36	2
19	2	2
4	1	2
2	1	2
2	1	2
54	3	2
14	1	2
2	1	2
1	5	2
212	27	2
5	22	2
1	14	2
20	21	2
2	35	2
26	124	2
43	62	2
55	1	2
6	1	2
51	5	2
3	48	2
72	99	2
63	3	2
2	1	2
36	68	2
2	1	2
3	11	2
15	10	2
4	1	2
15	13	2
5	94	2
116	5	2
1	1	2
5	46	2
2	1	2
5	14	2
18	2	2
8	1	2
1	2	2
47	4	2
7	12	2
5	13	2
55	5	2
44	1	2
8	47	2
1	3	2
1	40	2
1	1	2
24	8	2
7	6	2
1	17	2
9	25	2
16	2	2
1	16	2
4	56	2
30	79	2
1	3	2
16	6	2
52	8	2
10	31	2
4	84	2
29	68	2
52	17	2
2	1	2
93	10	2
1	32	2
1	91	2
51	8	2
4	25	2
2	2	3
23	1	3
16	1	3
5	112	3
76	1	3
2	1	3
1	28	3
7	45	3
1	13	3
75	5	3
5	32	3
5	2	3
33	5	3
13	11	3
6	32	3
3	6	3
110	1	3
5	6	3
13	1	3
3	3	3
5	1	3
3	6	3
16	1	3
86	7	3
20	2	3
11	2	3
3	5	3
73	9	3
6	11	3
2	3	3
4	10	3
52	24	3
2	2	3
10	2	3
7	12	3
5	2	3
19	39	3
9	2	3
12	37	3
2	1	3
2	1	3
32	104	3
7	48	3
6	16	3
7	2	3
1	1	3
4	5	3
3	1	3
1	43	3
19	21	3
2	28	3
12	36	3
172	29	3
8	1	3
1	25	3
2	13	3
20	7	3
2	74	3
3	14	3
9	8	3
9	6	3
14	5	3
2	3	3
2	5	3
2	3	3
2	2	3
2	88	3
14	90	3
3	1	3
8	11	3
5	4	3
2	1	3
12	5	3
1	33	3
1	19	3
16	24	3
3	46	3
14	3	3
9	3	3
1	9	3
13	4	3
12	83	3
20	6	3
22	4	3
2	3	3
15	23	3
5	22	3
43	4	3
2	1	3
10	12	3
5	3	3
2	6	3
7	34	3
5	6	3
31	4	3
2	1	3
2	13	3
6	51	3
34	1	3
24	4	3
2	8	4
20	1	4
71	27	4
18	5	4
7	3	4
19	10	4
1	10	4
12	60	4
44	3	4
32	1	4
1	12	4
2	1	4
8	43	4
12	10	4
16	13	4
2	12	4
24	30	4
5	1	4
3	3	4
12	25	4
3	4	4
14	3	4
2	1	4
5	3	4
5	2	4
3	1	4
6	29	4
64	1	4
1	5	4
2	1	4
5	4	4
1	1	4
17	10	4
93	4	4
7	1	4
1	31	4
2	3	4
1	1	4
1	1	4
4	13	4
1	38	4
1	2	4
2	8	4
13	128	4
1	21	4
1	1	4
1	36	4
7	10	4
10	108	4
2	5	4
30	115	4
25	16	4
5	1	4
45	1	4
22	8	4
16	29	4
109	5	4
14	74	4
10	5	4
18	30	4
97	3	4
1	4	4
1	1	4
4	3	4
6	6	4
17	61	4
1	2	4
6	109	4
1	7	4
7	1	4
5	15	4
1	3	4
1	13	4
33	8	4
4	2	4
3	24	4
2	30	4
5	5	4
1	2	4
19	74	4
5	6	4
6	9	4
73	2	4
21	6	4
4	10	4
14	104	4
2	65	4
8	1	4
8	1	4
21	7	4
16	26	4
212	9	4
94	24	4
54	9	4
10	24	4
1	1	4
1	76	4
149	3	4
37	16	4
9	4	4
1	20	5
2	27	5
97	33	5
5	4	5
28	3	5
2	3	5
1	3	5
14	43	5
1	1	5
3	1	5
1	1	5
3	1	5
6	5	5
2	1	5
1	21	5
5	6	5
9	2	5
10	109	5
3	6	5
6	3	5
2	52	5
2	10	5
1	13	5
13	38	5
6	3	5
2	4	5
6	19	5
1	1	5
6	1	5
3	5	5
4	1	5
14	1	5
8	37	5
8	4	5
1	2	5
21	1	5
4	1	5
1	33	5
2	3	5
7	1	5
1	3	5
19	9	5
3	1	5
1	1	5
6	1	5
5	1	5
3	11	5
9	3	5
2	9	5
7	8	5
3	10	5
4	11	5
1	19	5
4	78	5
6	1	5
3	2	5
11	27	5
3	72	5
1	1	5
4	18	5
8	7	5
1	2	5
43	76	5
12	1	5
35	11	5
2	21	5
7	9	5
1	6	5
16	4	5
7	11	5
1	4	5
2	4	5
4	8	5
1	55	5
1	11	5
6	58	5
21	1	5
14	9	5
7	1	5
1	21	5
14	34	5
9	3	5
10	16	5
13	6	5
23	4	5
19	39	5
14	7	5
1	4	5
11	50	5
2	16	5
6	2	5
19	22	5
1	2	5
6	10	5
1	5	5
20	13	5
4	26	5
4	1	5
7	31	5
104	4	5
2	1	6
2	1	6
15	1	6
1	12	6
1	32	6
19	1	6
8	1	6
7	1	6
7	1	6
4	2	6
35	2	6
1	1	6
8	1	6
6	55	6
4	4	6
4	13	6
1	1	6
5	5	6
1	5	6
5	1	6
3	11	6
15	1	6
7	1	6
16	6	6
2	82	6
8	1	6
4	16	6
9	4	6
19	2	6
4	4	6
6	18	6
1	3	6
6	2	6
13	1	6
1	1	6
52	21	6
2	27	6
2	76	6
6	3	6
3	1	6
8	59	6
54	20	6
1	1	6
4	2	6
3	1	6
2	16	6
1	1	6
121	5	6
85	4	6
5	66	6
2	52	6
104	4	6
12	6	6
8	2	6
1	69	6
15	20	6
3	33	6
2	15	6
7	28	6
1	2	6
10	45	6
1	111	6
4	1	6
2	5	6
20	4	6
92	4	6
3	29	6
19	18	6
19	1	6
52	10	6
6	21	6
7	21	6
3	4	6
5	14	6
110	2	6
6	5	6
4	1	6
86	13	6
1	3	6
31	2	6
186	42	6
4	29	6
2	8	6
6	21	6
8	1	6
1	5	6
54	2	6
9	3	6
10	72	6
5	4	6
2	2	6
26	13	6
17	9	6
7	7	6
4	1	6
7	1	6
2	66	6
12	13	6
4	4	6
15	2	6
9	3	7
1	63	7
8	1	7
16	5	7
1	2	7
7	2	7
3	2	7
1	12	7
47	25	7
15	2	7
26	1	7
3	11	7
18	6	7
2	66	7
10	17	7
3	1	7
2	1	7
7	24	7
3	1	7
4	2	7
1	1	7
2	1	7
14	6	7
9	33	7
11	9	7
3	1	7
1	9	7
3	1	7
1	28	7
5	6	7
1	1	7
31	5	7
8	1	7
14	8	7
17	29	7
21	1	7
10	2	7
11	17	7
8	1	7
1	6	7
8	27	7
6	2	7
5	31	7
1	14	7
26	27	7
107	1	7
9	1	7
14	9	7
1	2	7
24	4	7
4	1	7
13	1	7
1	30	7
5	21	7
1	2	7
37	7	7
16	25	7
11	36	7
16	5	7
1	2	7
7	1	7
4	37	7
1	13	7
16	15	7
1	11	7
3	7	7
5	5	7
4	16	7
1	2	7
1	1	7
12	67	7
2	10	7
3	65	7
1	35	7
5	5	7
9	34	7
1	16	7
13	13	7
2	5	7
3	16	7
1	1	7
6	16	7
1	35	7
17	3	7
45	5	7
3	10	7
3	3	7
9	2	7
1	18	7
11	10	7
14	2	7
8	90	7
14	4	7
64	4	7
7	1	7
1	15	7
19	8	7
1	6	7
12	9	7
4	4	7
4	1	8
1	1	8
92	15	8
2	4	8
1	15	8
5	4	8
14	5	8
2	1	8
13	32	8
17	1	8
1	5	8
13	14	8
52	32	8
2	1	8
13	12	8
10	1	8
3	1	8
14	4	8
7	1	8
1	10	8
49	1	8
2	20	8
52	5	8
1	2	8
23	1	8
1	1	8
14	3	8
11	2	8
186	11	8
22	2	8
6	17	8
5	1	8
2	3	8
6	24	8
5	2	8
2	2	8
2	3	8
20	74	8
18	1	8
2	2	8
4	1	8
12	9	8
4	4	8
1	45	8
104	7	8
1	8	8
16	9	8
5	1	8
9	2	8
39	125	8
12	1	8
10	13	8
2	3	8
3	26	8
17	41	8
104	12	8
3	35	8
9	2	8
16	3	8
70	2	8
27	31	8
10	92	8
18	38	8
15	6	8
23	20	8
2	2	8
16	8	8
7	2	8
9	1	8
1	7	8
13	18	8
5	5	8
10	1	8
1	4	8
8	9	8
111	3	8
18	17	8
1	3	8
3	1	8
3	13	8
2	1	8
11	33	8
2	5	8
4	3	8
8	4	8
7	7	8
1	15	8
5	80	8
2	2	8
33	1	8
5	1	8
2	2	8
8	16	8
3	5	8
1	6	8
3	4	8
9	8	8
16	9	8
15	39	8
13	8	8
8	2	9
1	1	9
2	3	9
2	1	9
41	1	9
3	5	9
1	6	9
