50	250	2926
139	174	1
82	62	1
84	73	1
159	122	1
86	165	1
83	71	1
105	141	1
147	92	1
108	177	1
111	160	1
99	166	2
109	128	2
97	125	2
162	163	2
152	121	2
122	183	2
158	184	2
155	127	2
136	147	2
141	144	2
179	175	3
87	178	3
77	121	3
97	69	3
132	67	3
150	68	3
107	110	3
97	85	3
117	173	3
164	84	3
74	88	4
124	138	4
63	171	4
95	103	4
84	68	4
134	123	4
178	158	4
140	70	4
103	92	4
131	127	4
103	139	5
69	66	5
118	111	5
64	101	5
92	86	5
97	106	5
150	164	5
151	62	5
145	141	5
98	156	5
