3152	640	960
27	6	1
3	13	1
10	45	1
36	11	1
4	2	1
6	7	1
8	31	1
11	73	1
10	39	1
17	113	1
3	3	1
3	2	1
17	5	1
3	18	1
7	8	1
4	27	1
3	6	1
6	2	1
12	4	1
16	3	1
14	37	1
36	11	1
17	3	1
19	4	1
12	7	1
6	10	1
6	24	1
5	15	1
9	12	1
39	8	1
30	8	1
26	7	1
3	3	1
29	5	1
7	5	1
6	32	1
12	5	1
32	5	1
12	4	1
6	13	1
14	37	1
1	6	1
8	6	1
4	19	1
36	10	1
19	4	1
8	22	1
1	1	1
3	12	1
5	7	1
8	15	1
2	4	1
22	57	1
13	3	1
7	5	1
3	10	1
3	6	1
6	2	1
10	3	1
10	45	1
30	20	1
27	7	1
5	25	1
7	26	1
6	2	1
2	9	1
3	7	1
22	59	1
3	16	1
7	11	1
9	12	1
10	11	1
17	113	1
2	4	1
4	27	1
3	2	1
3	18	1
12	3	1
3	6	1
8	3	1
6	2	1
9	39	1
9	17	1
8	22	1
1	1	1
2	1	1
5	7	1
3	3	1
13	36	1
25	11	1
10	9	1
10	6	1
5	28	1
4	27	1
3	6	1
11	12	1
10	4	1
3	11	1
62	9	1
10	44	1
11	73	1
8	27	1
5	5	1
6	13	1
3	12	1
1	6	1
13	36	1
65	16	1
17	5	1
5	31	1
1	5	1
6	2	1
3	9	1
6	13	1
13	47	1
14	37	1
5	20	1
14	5	1
12	8	1
6	7	1
17	3	1
11	73	1
9	17	1
2	7	1
3	12	1
3	9	1
2	1	1
71	25	1
65	16	1
2	1	1
6	19	1
6	7	1
18	4	1
2	8	1
9	9	1
2	6	1
12	3	1
35	7	1
13	17	1
6	4	1
10	44	1
3	16	1
8	15	1
1	4	1
39	8	1
2	8	1
3	10	1
10	11	1
27	6	1
13	47	1
30	20	1
6	4	1
7	26	1
19	4	1
3	10	1
3	7	1
1	2	1
1	1	1
22	20	1
7	33	1
6	13	1
2	10	1
62	9	1
27	7	1
17	3	1
7	26	1
8	27	1
25	9	1
1	2	1
5	5	1
6	13	1
2	4	1
10	11	1
6	3	1
2	1	1
16	32	1
22	20	1
4	7	1
8	15	1
11	37	1
16	3	1
8	11	1
10	4	1
14	5	1
5	2	1
5	28	1
35	7	1
9	5	1
5	25	1
8	27	1
25	9	1
11	56	1
6	13	1
6	24	1
3	3	1
11	8	1
6	4	1
8	15	1
4	27	1
5	31	1
11	37	1
6	2	1
9	21	1
11	12	1
27	5	1
5	28	1
4	19	1
8	3	1
17	3	1
8	31	1
9	39	1
4	10	1
2	1	1
2	7	1
16	46	1
1	1	1
5	7	1
3	9	1
3	3	1
6	3	1
39	8	1
22	20	1
13	27	1
2	8	1
1	2	1
38	9	1
6	2	1
2	9	1
38	18	1
6	7	1
17	3	1
2	9	1
5	3	1
2	1	1
7	6	1
1	1	1
6	10	1
17	7	1
9	55	1
5	2	1
3	3	1
25	11	1
12	15	1
4	7	1
2	2	1
1	2	1
7	8	1
12	5	1
2	8	1
32	5	1
8	11	1
3	6	1
5	20	1
3	11	1
12	8	1
5	28	1
27	7	1
11	73	1
8	27	1
6	2	1
5	3	1
1	2	1
11	56	1
9	15	1
3	16	1
1	4	1
5	15	1
17	7	1
9	55	1
3	3	1
8	42	1
3	2	1
2	11	1
7	5	1
1	4	1
10	11	1
32	5	1
27	6	1
2	9	1
6	6	1
13	47	1
12	9	1
7	14	1
9	5	1
8	3	1
9	39	1
21	101	1
2	1	1
11	56	1
10	39	1
4	1	1
11	9	1
28	8	1
65	16	1
2	8	1
1	2	1
3	10	1
6	11	1
8	11	1
2	10	1
3	6	1
14	3	1
12	9	1
4	19	1
10	44	1
6	2	1
9	17	1
13	12	1
7	11	1
3	3	1
9	12	1
11	8	1
3	2	1
7	5	1
6	2	1
8	11	2
10	4	2
38	18	2
36	10	2
5	25	2
25	9	2
3	7	2
1	2	2
13	12	2
1	1	2
11	9	2
3	16	2
10	11	2
11	8	2
6	19	2
29	5	2
4	27	2
32	5	2
13	47	2
33	6	2
2	9	2
22	59	2
3	20	2
2	1	2
6	10	2
3	9	2
42	9	2
6	7	2
2	2	2
5	28	2
18	4	2
2	8	2
3	10	2
5	31	2
3	11	2
5	25	2
8	31	2
4	10	2
2	1	2
9	15	2
1	6	2
13	36	2
2	1	2
6	4	2
6	7	2
1	2	2
3	18	2
19	9	2
10	11	2
16	3	2
3	9	2
27	6	2
2	10	2
8	12	2
3	6	2
10	4	2
7	2	2
35	7	2
6	7	2
33	6	2
11	73	2
1	2	2
1	1	2
1	1	2
1	1	2
6	21	2
2	4	2
13	27	2
6	4	2
12	15	2
1	2	2
19	9	2
7	8	2
72	15	2
9	21	2
51	10	2
6	6	2
30	20	2
6	7	2
27	7	2
6	4	2
33	6	2
1	2	2
2	7	2
1	1	2
2	13	2
8	15	2
1	4	2
9	55	2
65	16	2
5	2	2
6	4	2
6	19	2
2	11	2
2	8	2
6	2	2
27	6	2
10	3	2
3	11	2
5	20	2
8	6	2
10	45	2
21	101	2
8	22	2
1	1	2
5	7	2
6	10	2
6	3	2
2	1	2
15	9	2
16	32	2
2	8	2
15	75	2
12	80	2
9	21	2
8	11	2
11	12	2
1	4	2
7	2	2
6	4	2
8	31	2
3	20	2
4	1	2
11	9	2
9	12	2
6	3	2
17	7	2
3	2	2
2	4	2
1	2	2
11	37	2
2	8	2
3	6	2
6	2	2
2	1	2
7	6	2
2	13	2
1	6	2
3	9	2
22	20	2
5	2	2
10	9	2
6	19	2
8	42	2
6	32	2
4	27	2
6	2	2
16	3	2
14	14	2
6	6	2
2	10	2
3	6	2
36	11	2
38	18	2
4	2	2
11	10	2
4	10	2
5	3	2
1	1	2
5	7	2
6	3	2
39	8	2
13	36	2
2	1	2
16	32	2
9	55	2
65	16	2
10	9	2
18	4	2
7	8	2
6	2	2
27	6	2
11	12	2
8	12	2
3	11	2
35	7	2
9	5	2
11	10	2
2	9	2
3	16	2
6	21	2
13	36	2
26	7	2
7	8	2
1	4	2
12	5	2
9	9	2
12	3	2
27	6	2
6	13	2
11	12	2
2	10	2
3	11	2
5	20	2
2	1	2
7	26	2
6	2	2
4	10	2
22	59	2
13	12	2
17	34	2
1	1	2
11	9	2
1	4	2
9	12	2
28	8	2
2	1	2
13	27	2
25	8	2
7	5	2
10	3	2
12	3	2
51	10	2
2	10	2
1	4	2
35	7	2
7	14	2
13	12	2
1	6	2
8	15	2
33	8	2
9	12	2
28	8	2
22	57	2
1	3	2
5	2	2
3	3	2
3	2	2
4	27	2
3	6	2
72	15	2
2	6	2
14	37	2
5	2	2
2	1	2
12	8	2
5	28	2
8	3	2
7	26	2
25	9	2
9	39	2
3	7	2
5	5	2
3	20	2
1	1	2
4	1	2
33	8	2
15	9	2
10	6	2
2	8	2
17	10	2
2	10	2
13	47	2
5	2	2
2	1	2
38	18	2
21	101	2
5	5	2
6	10	2
33	8	2
15	9	2
22	20	2
5	2	2
6	4	2
18	4	2
3	10	2
11	37	2
7	33	2
5	7	2
6	2	2
1	4	2
5	2	2
7	2	2
36	11	2
30	20	2
36	10	2
27	7	2
11	73	2
2	9	2
5	5	2
1	1	2
6	10	2
9	15	2
5	7	2
8	15	2
10	11	2
3	2	2
10	6	2
4	2	2
29	5	2
4	27	2
5	7	2
6	2	2
2	9	2
11	12	2
1	6	2
5	20	2
38	18	2
6	4	2
7	26	2
25	9	2
12	7	2
4	10	2
6	13	2
5	7	2
3	16	2
28	8	2
71	25	2
13	27	2
16	57	2
3	2	2
2	8	2
19	9	2
12	5	2
6	11	2
10	3	3
6	6	3
8	12	3
2	1	3
11	10	3
6	2	3
21	101	3
2	1	3
1	1	3
9	12	3
10	9	3
2	2	3
10	3	3
12	5	3
6	11	3
9	9	3
5	7	3
6	2	3
12	3	3
9	21	3
14	3	3
5	2	3
5	28	3
7	14	3
8	3	3
6	7	3
27	7	3
3	7	3
3	3	3
16	32	3
12	25	3
13	27	3
16	57	3
25	11	3
14	14	3
11	12	3
27	5	3
12	9	3
38	18	3
11	73	3
7	6	3
6	13	3
4	1	3
5	15	3
13	27	3
10	6	3
6	19	3
18	4	3
7	8	3
6	11	3
9	9	3
32	5	3
14	14	3
9	21	3
6	6	3
27	5	3
13	17	3
38	18	3
9	5	3
6	4	3
2	7	3
13	12	3
9	15	3
3	3	3
42	9	3
22	57	3
22	20	3
3	2	3
8	15	3
5	28	3
8	42	3
11	37	3
6	32	3
4	27	3
3	9	3
8	12	3
35	7	3
36	10	3
2	9	3
10	39	3
5	5	3
2	4	3
10	11	3
30	8	3
22	20	3
2	4	3
7	33	3
10	11	3
38	9	3
32	5	3
12	3	3
2	10	3
14	3	3
14	5	3
17	3	3
9	39	3
5	3	3
7	11	3
22	57	3
6	19	3
4	2	3
7	33	3
4	27	3
51	10	3
5	28	3
36	10	3
5	25	3
3	10	3
8	22	3
2	1	3
2	13	3
2	4	3
16	5	3
26	7	3
16	32	3
11	8	3
4	27	3
19	9	3
12	5	3
2	10	3
8	12	3
12	9	3
5	28	3
4	19	3
4	2	3
9	5	3
11	10	3
2	9	3
25	9	3
8	22	3
17	34	3
16	5	3
42	9	3
12	25	3
11	37	3
6	11	3
6	2	3
12	4	3
3	9	3
8	12	3
3	11	3
27	7	3
9	39	3
8	22	3
11	56	3
10	39	3
13	12	3
6	10	3
6	24	3
3	3	3
28	8	3
30	8	3
1	3	3
10	6	3
2	2	3
1	2	3
6	11	3
32	5	3
14	14	3
8	11	3
14	37	3
12	9	3
8	3	3
33	6	3
21	101	3
3	10	3
3	7	3
8	22	3
5	3	3
11	56	3
13	12	3
1	1	3
5	7	3
4	1	3
1	6	3
1	4	3
33	8	3
28	8	3
15	9	3
3	3	3
6	19	3
29	5	3
17	5	3
3	10	3
14	14	3
2	6	3
10	3	3
2	9	3
1	6	3
12	9	3
36	10	3
12	7	3
3	7	3
2	7	3
39	8	3
5	2	3
3	2	3
6	19	3
6	7	3
2	2	3
5	28	3
17	5	3
3	10	3
12	5	3
9	9	3
5	7	3
2	6	3
8	11	3
2	9	3
6	6	3
8	12	3
1	6	3
3	11	3
12	9	3
10	44	3
3	20	3
17	34	3
6	21	3
10	11	3
17	113	3
30	8	3
16	32	3
10	6	3
2	4	3
8	15	3
2	11	3
5	31	3
7	8	3
12	4	3
51	10	3
8	12	3
1	6	3
5	20	3
14	5	3
8	6	3
7	14	3
62	9	3
30	20	3
11	73	3
12	7	3
1	2	3
11	56	3
2	1	3
3	12	3
6	24	3
2	13	3
7	11	3
2	4	3
16	5	3
71	25	3
13	27	3
65	16	3
18	4	3
2	6	3
8	6	3
35	7	3
36	11	3
7	26	3
3	20	3
2	1	3
16	46	3
1	1	3
2	13	3
11	9	3
10	7	3
16	5	3
22	57	3
1	3	3
25	8	3
6	2	3
12	3	3
15	75	3
2	10	3
27	5	3
10	45	3
6	4	3
9	17	3
1	2	3
22	59	3
17	34	3
6	24	3
3	16	3
10	11	3
15	9	3
2	1	3
6	7	3
5	28	3
4	27	3
19	9	3
11	37	3
7	33	3
32	5	3
12	3	3
14	5	3
