197	150	240
8	11	1
2	9	1
6	6	1
8	12	1
3	6	1
1	4	1
4	19	1
27	7	1
6	4	1
19	4	1
25	9	1
8	22	1
1	2	1
2	1	1
6	24	1
6	10	1
6	21	1
16	32	1
65	16	1
5	2	1
3	3	1
8	42	1
2	8	1
6	11	1
4	27	1
10	11	1
38	9	1
3	9	1
6	13	2
2	10	2
13	47	2
35	7	2
13	17	2
38	18	2
36	10	2
8	27	2
3	10	2
3	7	2
1	2	2
3	20	2
8	15	2
15	9	2
30	8	2
2	1	2
12	15	2
2	4	2
6	7	2
4	27	2
18	4	2
17	5	2
1	2	2
7	5	2
11	37	2
6	32	2
2	8	2
32	5	2
10	3	3
51	10	3
3	11	3
12	8	3
4	2	3
9	39	3
9	17	3
5	3	3
11	56	3
10	39	3
2	7	3
1	1	3
2	13	3
11	9	3
3	9	3
9	12	3
10	11	3
6	3	3
10	11	3
42	9	3
2	1	3
71	25	3
25	8	3
4	2	3
13	3	3
29	5	3
5	28	3
1	4	3
6	2	3
15	75	4
14	37	4
3	11	4
27	5	4
8	3	4
30	20	4
21	101	4
16	46	4
4	1	4
10	7	4
3	3	4
39	8	4
17	113	4
1	3	4
3	2	4
11	8	4
6	4	4
10	9	4
2	2	4
3	18	4
3	10	4
10	3	4
5	7	4
6	2	4
16	3	4
72	15	4
14	14	4
2	6	4
10	4	5
14	5	5
2	1	5
8	6	5
10	45	5
62	9	5
9	5	5
6	7	5
8	31	5
11	73	5
6	2	5
4	10	5
22	59	5
2	1	5
7	6	5
13	12	5
5	7	5
7	11	5
13	36	5
22	57	5
26	7	5
16	57	5
7	8	5
1	5	5
9	9	5
3	6	5
12	4	5
12	3	5
27	6	6
11	12	6
14	3	6
5	20	6
5	2	6
7	14	6
36	11	6
7	26	6
10	44	6
33	6	6
12	7	6
1	1	6
5	5	6
6	13	6
3	12	6
6	10	6
1	1	6
1	6	6
1	4	6
5	15	6
2	4	6
33	8	6
12	25	6
25	11	6
4	7	6
8	15	6
2	11	6
19	9	6
12	80	7
3	13	7
9	21	7
1	6	7
7	2	7
12	9	7
5	28	7
17	3	7
11	10	7
5	25	7
2	9	7
2	1	7
17	34	7
9	15	7
3	16	7
16	5	7
28	8	7
17	7	7
22	20	7
9	55	7
13	27	7
10	6	7
6	19	7
3	2	7
17	10	7
5	31	7
12	5	7
7	33	7
