***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
***************************************************************************************************************
500
150	150
86
16	18	100	100	288
16	23	100	100	368
15	17	100	100	255
24	19	100	100	456
21	17	100	100	357
17	16	100	100	272
15	24	100	100	360
20	22	100	100	440
19	20	100	100	380
24	25	100	100	600
23	15	100	100	345
15	18	100	100	270
25	15	100	100	375
18	18	100	100	324
19	25	100	100	475
15	25	100	100	375
23	25	100	100	575
22	25	100	100	550
22	21	100	100	462
19	15	100	100	285
25	21	100	100	525
25	25	100	100	625
16	17	100	100	272
15	15	100	100	225
15	21	100	100	315
20	25	100	100	500
23	24	100	100	552
17	20	100	100	340
25	23	100	100	575
15	16	100	100	240
24	15	100	100	360
24	17	100	100	408
15	23	100	100	345
16	15	100	100	240
18	17	100	100	306
25	22	100	100	550
16	21	100	100	336
20	19	100	100	380
19	23	100	100	437
18	22	100	100	396
22	23	100	100	506
16	16	100	100	256
24	16	100	100	384
23	17	100	100	391
21	16	100	100	336
25	20	100	100	500
19	17	100	100	323
22	15	100	100	330
22	22	100	100	484
21	15	100	100	315
16	22	100	100	352
17	25	100	100	425
25	16	100	100	400
16	25	100	100	400
21	22	100	100	462
15	19	100	100	285
24	20	100	100	480
23	23	100	100	529
17	21	100	100	357
19	24	100	100	456
22	16	100	100	352
17	24	100	100	408
19	19	100	100	361
15	20	100	100	300
17	19	100	100	323
20	15	100	100	300
25	19	100	100	475
22	20	100	100	440
24	22	100	100	528
17	15	100	100	255
23	18	100	100	414
23	16	100	100	368
22	19	100	100	418
21	23	100	100	483
18	20	100	100	360
25	18	100	100	450
23	19	100	100	437
24	21	100	100	504
21	19	100	100	399
16	24	100	100	384
18	25	100	100	450
15	22	100	100	330
18	19	100	100	342
18	23	100	100	414
18	24	100	100	432
20	16	100	100	320
150	150
38
15	15	100	100	225
24	15	100	100	360
17	25	100	100	425
22	15	100	100	330
20	15	100	100	300
25	16	100	100	400
15	18	100	100	270
21	20	100	100	420
19	24	100	100	456
16	25	100	100	400
25	23	100	100	575
25	20	100	100	500
22	23	100	100	506
19	18	100	100	342
18	22	100	100	396
23	22	100	100	506
25	15	100	100	375
15	22	100	100	330
23	18	100	100	414
20	25	100	100	500
25	25	100	100	625
19	23	100	100	437
15	19	100	100	285
22	25	100	100	550
17	16	100	100	272
15	25	100	100	375
23	16	100	100	368
15	23	100	100	345
22	17	100	100	374
20	23	100	100	460
24	22	100	100	528
22	22	100	100	484
25	24	100	100	600
15	21	100	100	315
23	25	100	100	575
16	16	100	100	256
15	24	100	100	360
16	15	100	100	240
150	150
77
16	25	100	100	400
15	17	100	100	255
15	25	100	100	375
15	18	100	100	270
23	15	100	100	345
21	25	100	100	525
23	17	100	100	391
18	16	100	100	288
24	21	100	100	504
16	21	100	100	336
21	15	100	100	315
25	20	100	100	500
25	15	100	100	375
19	24	100	100	456
19	19	100	100	361
25	25	100	100	625
22	15	100	100	330
25	23	100	100	575
15	23	100	100	345
15	16	100	100	240
25	19	100	100	475
22	17	100	100	374
24	25	100	100	600
25	24	100	100	600
16	24	100	100	384
15	20	100	100	300
24	17	100	100	408
20	19	100	100	380
16	15	100	100	240
22	18	100	100	396
20	17	100	100	340
22	24	100	100	528
20	24	100	100	480
17	17	100	100	289
20	16	100	100	320
19	23	100	100	437
16	22	100	100	352
18	19	100	100	342
15	21	100	100	315
23	25	100	100	575
15	15	100	100	225
24	22	100	100	528
15	24	100	100	360
16	17	100	100	272
25	22	100	100	550
24	18	100	100	432
25	17	100	100	425
20	25	100	100	500
24	23	100	100	552
18	15	100	100	270
16	18	100	100	288
19	25	100	100	475
18	18	100	100	324
19	15	100	100	285
17	25	100	100	425
21	19	100	100	399
25	16	100	100	400
18	24	100	100	432
22	19	100	100	418
16	16	100	100	256
23	24	100	100	552
23	20	100	100	460
17	24	100	100	408
18	25	100	100	450
21	20	100	100	420
17	21	100	100	357
17	20	100	100	340
21	18	100	100	378
22	23	100	100	506
22	25	100	100	550
15	19	100	100	285
19	18	100	100	342
23	23	100	100	529
17	19	100	100	323
17	16	100	100	272
16	19	100	100	304
24	19	100	100	456
150	150
62
25	25	100	100	625
25	24	100	100	600
25	19	100	100	475
20	25	100	100	500
22	15	100	100	330
15	15	100	100	225
18	17	100	100	306
22	24	100	100	528
15	24	100	100	360
16	24	100	100	384
22	25	100	100	550
25	18	100	100	450
19	25	100	100	475
24	25	100	100	600
20	20	100	100	400
15	25	100	100	375
25	16	100	100	400
15	19	100	100	285
19	16	100	100	304
15	18	100	100	270
18	15	100	100	270
25	20	100	100	500
17	21	100	100	357
18	23	100	100	414
21	18	100	100	378
19	21	100	100	399
22	20	100	100	440
16	25	100	100	400
17	18	100	100	306
21	17	100	100	357
15	16	100	100	240
25	21	100	100	525
17	16	100	100	272
16	19	100	100	304
21	20	100	100	420
19	23	100	100	437
21	23	100	100	483
23	18	100	100	414
24	19	100	100	456
20	24	100	100	480
24	22	100	100	528
25	15	100	100	375
22	18	100	100	396
15	22	100	100	330
17	15	100	100	255
19	20	100	100	380
16	15	100	100	240
16	17	100	100	272
25	22	100	100	550
19	15	100	100	285
15	17	100	100	255
23	19	100	100	437
17	25	100	100	425
23	21	100	100	483
25	23	100	100	575
16	23	100	100	368
16	16	100	100	256
20	23	100	100	460
20	18	100	100	360
18	22	100	100	396
25	17	100	100	425
22	17	100	100	374
150	150
18
15	17	100	100	255
20	15	100	100	300
25	15	100	100	375
20	25	100	100	500
17	15	100	100	255
15	25	100	100	375
21	24	100	100	504
20	16	100	100	320
24	24	100	100	576
24	25	100	100	600
18	21	100	100	378
24	20	100	100	480
23	15	100	100	345
16	15	100	100	240
21	20	100	100	420
25	17	100	100	425
17	25	100	100	425
17	20	100	100	340
150	150
32
16	18	100	100	288
23	25	100	100	575
25	24	100	100	600
25	18	100	100	450
18	18	100	100	324
15	19	100	100	285
25	19	100	100	475
25	15	100	100	375
18	22	100	100	396
15	25	100	100	375
16	25	100	100	400
17	15	100	100	255
25	21	100	100	525
15	22	100	100	330
24	15	100	100	360
25	25	100	100	625
24	16	100	100	384
19	22	100	100	418
25	16	100	100	400
15	21	100	100	315
18	25	100	100	450
19	17	100	100	323
23	15	100	100	345
15	24	100	100	360
22	16	100	100	352
25	22	100	100	550
22	15	100	100	330
20	23	100	100	460
22	23	100	100	506
23	20	100	100	460
15	17	100	100	255
16	23	100	100	368
150	150
21
16	15	100	100	240
18	22	100	100	396
15	25	100	100	375
20	19	100	100	380
25	15	100	100	375
24	18	100	100	432
15	21	100	100	315
22	15	100	100	330
23	24	100	100	552
22	18	100	100	396
15	15	100	100	225
25	25	100	100	625
15	20	100	100	300
24	22	100	100	528
20	18	100	100	360
16	23	100	100	368
18	25	100	100	450
23	15	100	100	345
21	21	100	100	441
20	24	100	100	480
17	20	100	100	340
150	150
19
17	17	100	100	289
25	22	100	100	550
21	23	100	100	483
16	25	100	100	400
25	15	100	100	375
22	15	100	100	330
15	21	100	100	315
24	15	100	100	360
25	20	100	100	500
23	25	100	100	575
18	21	100	100	378
24	18	100	100	432
19	15	100	100	285
25	25	100	100	625
16	22	100	100	352
25	23	100	100	575
18	15	100	100	270
17	15	100	100	255
15	15	100	100	225
150	150
55
25	25	100	100	625
15	25	100	100	375
20	15	100	100	300
17	15	100	100	255
15	19	100	100	285
17	21	100	100	357
21	15	100	100	315
23	16	100	100	368
24	25	100	100	600
20	17	100	100	340
24	17	100	100	408
24	22	100	100	528
25	24	100	100	600
25	16	100	100	400
23	24	100	100	552
20	22	100	100	440
19	19	100	100	361
15	15	100	100	225
17	25	100	100	425
17	19	100	100	323
25	18	100	100	450
15	17	100	100	255
24	16	100	100	384
16	25	100	100	400
16	24	100	100	384
16	15	100	100	240
15	23	100	100	345
19	20	100	100	380
24	21	100	100	504
22	16	100	100	352
25	15	100	100	375
21	25	100	100	525
22	25	100	100	550
15	24	100	100	360
19	25	100	100	475
21	16	100	100	336
24	15	100	100	360
17	16	100	100	272
20	19	100	100	380
22	24	100	100	528
22	21	100	100	462
15	16	100	100	240
16	20	100	100	320
25	19	100	100	475
16	22	100	100	352
16	21	100	100	336
19	23	100	100	437
25	17	100	100	425
18	25	100	100	450
15	18	100	100	270
23	25	100	100	575
17	22	100	100	374
16	19	100	100	304
19	22	100	100	418
18	16	100	100	288
150	150
75
20	16	100	100	320
17	21	100	100	357
25	25	100	100	625
23	15	100	100	345
17	25	100	100	425
15	15	100	100	225
20	23	100	100	460
20	15	100	100	300
15	19	100	100	285
17	16	100	100	272
24	24	100	100	576
24	18	100	100	432
22	25	100	100	550
15	18	100	100	270
19	20	100	100	380
15	16	100	100	240
23	17	100	100	391
25	16	100	100	400
25	17	100	100	425
21	25	100	100	525
24	17	100	100	408
15	22	100	100	330
17	18	100	100	306
18	15	100	100	270
15	25	100	100	375
21	23	100	100	483
25	22	100	100	550
19	16	100	100	304
24	16	100	100	384
18	19	100	100	342
15	23	100	100	345
18	21	100	100	378
16	18	100	100	288
25	21	100	100	525
22	15	100	100	330
19	21	100	100	399
19	18	100	100	342
15	17	100	100	255
20	24	100	100	480
15	24	100	100	360
17	17	100	100	289
24	25	100	100	600
16	25	100	100	400
19	25	100	100	475
16	24	100	100	384
25	15	100	100	375
25	19	100	100	475
23	25	100	100	575
20	19	100	100	380
17	24	100	100	408
22	22	100	100	484
16	20	100	100	320
25	23	100	100	575
21	22	100	100	462
24	22	100	100	528
18	25	100	100	450
22	18	100	100	396
20	20	100	100	400
18	24	100	100	432
20	22	100	100	440
21	18	100	100	378
15	21	100	100	315
17	19	100	100	323
20	17	100	100	340
15	20	100	100	300
18	18	100	100	324
17	15	100	100	255
23	16	100	100	368
22	24	100	100	528
22	17	100	100	374
16	21	100	100	336
18	17	100	100	306
25	20	100	100	500
21	15	100	100	315
24	15	100	100	360
150	150
63
23	15	100	100	345
18	15	100	100	270
24	19	100	100	456
21	15	100	100	315
19	24	100	100	456
15	15	100	100	225
16	25	100	100	400
15	19	100	100	285
24	23	100	100	552
20	24	100	100	480
16	15	100	100	240
20	20	100	100	400
25	17	100	100	425
19	25	100	100	475
24	25	100	100	600
15	23	100	100	345
25	25	100	100	625
18	25	100	100	450
17	17	100	100	289
20	16	100	100	320
18	20	100	100	360
19	15	100	100	285
23	24	100	100	552
21	21	100	100	441
19	18	100	100	342
21	17	100	100	357
15	17	100	100	255
25	15	100	100	375
20	18	100	100	360
23	16	100	100	368
16	17	100	100	272
23	20	100	100	460
15	25	100	100	375
15	16	100	100	240
21	20	100	100	420
15	21	100	100	315
25	22	100	100	550
21	25	100	100	525
22	16	100	100	352
25	21	100	100	525
16	21	100	100	336
21	16	100	100	336
24	18	100	100	432
15	18	100	100	270
18	17	100	100	306
21	18	100	100	378
17	18	100	100	306
24	15	100	100	360
18	16	100	100	288
23	19	100	100	437
19	20	100	100	380
15	22	100	100	330
16	16	100	100	256
25	16	100	100	400
22	18	100	100	396
25	23	100	100	575
25	24	100	100	600
17	15	100	100	255
22	21	100	100	462
23	25	100	100	575
17	22	100	100	374
23	21	100	100	483
23	22	100	100	506
150	150
40
25	25	100	100	625
18	15	100	100	270
25	19	100	100	475
16	17	100	100	272
25	15	100	100	375
15	25	100	100	375
25	21	100	100	525
23	25	100	100	575
17	25	100	100	425
23	23	100	100	529
24	17	100	100	408
22	16	100	100	352
16	25	100	100	400
23	16	100	100	368
16	20	100	100	320
17	19	100	100	323
18	22	100	100	396
21	15	100	100	315
15	15	100	100	225
20	25	100	100	500
22	22	100	100	484
21	19	100	100	399
24	19	100	100	456
16	21	100	100	336
25	20	100	100	500
21	20	100	100	420
15	24	100	100	360
15	21	100	100	315
24	21	100	100	504
20	24	100	100	480
15	18	100	100	270
17	15	100	100	255
18	23	100	100	414
25	16	100	100	400
19	15	100	100	285
15	23	100	100	345
24	25	100	100	600
15	17	100	100	255
15	20	100	100	300
23	15	100	100	345
150	150
100
25	25	100	100	625
18	15	100	100	270
24	25	100	100	600
24	23	100	100	552
15	15	100	100	225
15	23	100	100	345
22	17	100	100	374
20	15	100	100	300
25	21	100	100	525
24	15	100	100	360
16	15	100	100	240
23	25	100	100	575
25	15	100	100	375
15	25	100	100	375
25	19	100	100	475
17	16	100	100	272
17	19	100	100	323
24	21	100	100	504
19	22	100	100	418
23	15	100	100	345
24	16	100	100	384
19	16	100	100	304
17	15	100	100	255
16	25	100	100	400
16	24	100	100	384
18	25	100	100	450
23	24	100	100	552
17	21	100	100	357
20	21	100	100	420
17	25	100	100	425
23	21	100	100	483
15	24	100	100	360
20	19	100	100	380
22	21	100	100	462
15	17	100	100	255
20	24	100	100	480
19	24	100	100	456
22	15	100	100	330
24	19	100	100	456
16	20	100	100	320
22	23	100	100	506
25	20	100	100	500
16	17	100	100	272
18	21	100	100	378
21	16	100	100	336
25	16	100	100	400
15	16	100	100	240
23	17	100	100	391
20	20	100	100	400
21	15	100	100	315
17	23	100	100	391
20	17	100	100	340
16	22	100	100	352
22	18	100	100	396
21	19	100	100	399
21	24	100	100	504
19	18	100	100	342
21	21	100	100	441
18	17	100	100	306
19	20	100	100	380
20	16	100	100	320
22	24	100	100	528
15	18	100	100	270
22	19	100	100	418
21	25	100	100	525
15	22	100	100	330
18	24	100	100	432
15	20	100	100	300
23	18	100	100	414
25	18	100	100	450
25	22	100	100	550
15	21	100	100	315
17	24	100	100	408
22	25	100	100	550
18	23	100	100	414
16	21	100	100	336
19	19	100	100	361
20	25	100	100	500
25	24	100	100	600
18	18	100	100	324
25	17	100	100	425
19	25	100	100	475
24	20	100	100	480
23	19	100	100	437
25	23	100	100	575
22	22	100	100	484
24	18	100	100	432
24	22	100	100	528
17	17	100	100	289
21	17	100	100	357
16	16	100	100	256
19	23	100	100	437
15	19	100	100	285
23	20	100	100	460
19	21	100	100	399
23	16	100	100	368
24	24	100	100	576
19	15	100	100	285
21	23	100	100	483
16	18	100	100	288
150	150
43
24	18	100	100	432
19	15	100	100	285
25	25	100	100	625
16	18	100	100	288
25	21	100	100	525
25	15	100	100	375
22	21	100	100	462
15	25	100	100	375
15	15	100	100	225
15	20	100	100	300
22	22	100	100	484
15	24	100	100	360
22	25	100	100	550
23	15	100	100	345
24	23	100	100	552
25	17	100	100	425
18	25	100	100	450
15	18	100	100	270
15	19	100	100	285
23	17	100	100	391
17	25	100	100	425
25	23	100	100	575
21	21	100	100	441
25	22	100	100	550
23	25	100	100	575
16	20	100	100	320
16	15	100	100	240
23	19	100	100	437
17	15	100	100	255
24	15	100	100	360
16	24	100	100	384
19	17	100	100	323
20	20	100	100	400
15	16	100	100	240
21	22	100	100	462
25	16	100	100	400
21	15	100	100	315
18	16	100	100	288
19	25	100	100	475
18	22	100	100	396
16	17	100	100	272
25	24	100	100	600
16	21	100	100	336
150	150
5
20	19	100	100	380
23	24	100	100	552
20	24	100	100	480
16	20	100	100	320
20	25	100	100	500
150	150
62
15	20	100	100	300
15	19	100	100	285
17	17	100	100	289
25	25	100	100	625
25	15	100	100	375
21	18	100	100	378
19	24	100	100	456
15	22	100	100	330
22	20	100	100	440
18	25	100	100	450
24	23	100	100	552
19	25	100	100	475
25	20	100	100	500
24	17	100	100	408
22	15	100	100	330
15	25	100	100	375
21	21	100	100	441
22	24	100	100	528
24	22	100	100	528
24	18	100	100	432
18	20	100	100	360
16	15	100	100	240
15	16	100	100	240
25	21	100	100	525
23	19	100	100	437
20	21	100	100	420
15	17	100	100	255
25	19	100	100	475
19	22	100	100	418
23	18	100	100	414
20	24	100	100	480
19	23	100	100	437
16	21	100	100	336
15	24	100	100	360
16	20	100	100	320
25	17	100	100	425
25	24	100	100	600
18	17	100	100	306
21	19	100	100	399
16	22	100	100	352
19	17	100	100	323
25	16	100	100	400
22	17	100	100	374
17	25	100	100	425
23	17	100	100	391
17	15	100	100	255
16	25	100	100	400
17	18	100	100	306
15	15	100	100	225
22	18	100	100	396
17	16	100	100	272
24	21	100	100	504
15	18	100	100	270
22	25	100	100	550
20	22	100	100	440
16	18	100	100	288
16	17	100	100	272
16	19	100	100	304
23	25	100	100	575
23	22	100	100	506
20	17	100	100	340
25	18	100	100	450
150	150
57
17	15	100	100	255
20	19	100	100	380
15	19	100	100	285
15	23	100	100	345
15	15	100	100	225
22	25	100	100	550
22	18	100	100	396
22	19	100	100	418
20	23	100	100	460
15	18	100	100	270
19	17	100	100	323
15	21	100	100	315
25	24	100	100	600
16	25	100	100	400
25	25	100	100	625
25	18	100	100	450
18	17	100	100	306
19	16	100	100	304
25	20	100	100	500
21	15	100	100	315
22	15	100	100	330
15	16	100	100	240
25	16	100	100	400
25	21	100	100	525
21	17	100	100	357
19	15	100	100	285
23	17	100	100	391
15	25	100	100	375
18	25	100	100	450
18	22	100	100	396
16	18	100	100	288
25	22	100	100	550
17	18	100	100	306
25	19	100	100	475
17	20	100	100	340
24	15	100	100	360
18	15	100	100	270
24	16	100	100	384
17	25	100	100	425
21	20	100	100	420
17	16	100	100	272
15	24	100	100	360
18	20	100	100	360
25	23	100	100	575
20	17	100	100	340
15	22	100	100	330
20	16	100	100	320
19	19	100	100	361
17	17	100	100	289
21	21	100	100	441
19	21	100	100	399
16	19	100	100	304
20	21	100	100	420
22	17	100	100	374
23	15	100	100	345
25	17	100	100	425
20	15	100	100	300
150	150
51
17	23	100	100	391
25	17	100	100	425
24	23	100	100	552
19	24	100	100	456
16	24	100	100	384
23	16	100	100	368
25	25	100	100	625
18	21	100	100	378
16	22	100	100	352
15	25	100	100	375
23	15	100	100	345
19	23	100	100	437
15	20	100	100	300
15	22	100	100	330
17	24	100	100	408
