73	200	200
26	4	1
25	6	1
8	14	1
36	91	1
9	50	1
8	16	1
4	7	1
9	19	1
6	19	1
30	7	1
18	3	1
83	16	1
59	30	2
18	16	2
30	51	2
7	3	2
62	12	2
57	37	2
7	6	2
12	36	2
7	33	2
16	26	2
4	4	2
19	21	2
66	25	3
14	30	3
26	14	3
12	63	3
23	31	3
22	9	3
11	29	3
30	56	3
19	31	3
5	6	3
11	8	3
8	3	3
43	34	4
15	64	4
16	5	4
27	26	4
50	62	4
12	46	4
21	27	4
40	13	4
5	15	4
6	19	4
18	14	4
37	6	4
18	14	5
8	33	5
7	28	5
18	78	5
14	17	5
8	13	5
14	4	5
22	12	5
61	13	5
28	65	5
15	22	5
16	13	5
2	7	5
10	16	6
22	47	6
26	13	6
24	17	6
39	25	6
19	9	6
46	13	6
30	8	6
21	17	6
8	12	6
3	20	6
6	10	6
