75	150	204
15	24	1
15	22	1
18	25	1
18	23	1
20	24	1
15	18	1
18	21	1
19	22	1
19	20	1
23	24	1
16	15	1
25	23	1
23	20	1
17	25	2
15	21	2
17	23	2
15	20	2
20	25	2
16	18	2
15	16	2
24	25	2
21	21	2
20	19	2
24	22	2
24	21	2
22	19	2
15	19	3
19	24	3
16	20	3
19	21	3
22	24	3
20	21	3
22	23	3
19	19	3
22	22	3
17	17	3
23	21	3
25	22	3
15	25	4
19	23	4
21	25	4
22	25	4
16	17	4
16	16	4
24	23	4
22	21	4
19	18	4
18	17	4
20	17	4
18	15	4
16	24	5
18	24	5
16	21	5
17	21	5
17	19	5
23	25	5
25	25	5
15	15	5
18	18	5
24	24	5
25	24	5
17	16	5
25	21	5
16	25	6
15	23	6
17	24	6
16	22	6
19	25	6
21	24	6
15	17	6
21	23	6
20	20	6
21	19	6
17	15	6
19	16	6
