73	60	90
4	17	1
6	1	1
4	6	1
1	2	1
7	2	1
2	1	1
3	14	1
2	7	1
15	4	1
6	3	1
2	3	1
6	2	1
24	10	2
3	2	2
3	1	2
4	2	2
3	3	2
13	14	2
5	26	2
9	14	2
10	3	2
7	10	2
7	28	2
13	3	2
10	3	2
21	7	3
5	4	3
2	1	3
4	7	3
5	20	3
6	23	3
6	15	3
14	11	3
14	12	3
3	3	3
5	23	3
5	20	3
3	5	4
14	3	4
9	27	4
6	24	4
7	10	4
2	2	4
7	38	4
4	13	4
7	4	4
4	26	4
32	6	4
1	2	4
4	13	5
17	3	5
11	9	5
5	1	5
1	1	5
10	6	5
5	2	5
4	2	5
14	3	5
9	2	5
7	8	5
6	5	5
1	2	6
13	19	6
4	26	6
2	1	6
11	21	6
8	7	6
1	3	6
18	3	6
30	10	6
14	19	6
3	1	6
26	5	6
