97	200	200
23	89	1
17	45	1
17	25	1
12	13	1
4	17	1
9	12	1
14	9	1
8	7	1
12	10	1
35	11	1
13	13	1
5	26	1
10	12	1
6	11	1
20	4	1
7	10	1
47	16	1
108	19	2
74	26	2
3	4	2
7	27	2
10	20	2
3	20	2
23	9	2
22	8	2
39	8	2
63	18	2
6	13	2
49	15	2
35	11	2
3	13	2
31	11	2
40	9	2
15	63	3
12	30	3
82	12	3
79	17	3
10	32	3
26	7	3
4	8	3
30	10	3
16	16	3
22	6	3
32	24	3
4	26	3
9	11	3
28	9	3
2	7	3
5	13	3
18	90	4
9	16	4
9	6	4
9	2	4
7	29	4
21	48	4
11	44	4
87	30	4
8	3	4
10	38	4
67	16	4
55	8	4
4	1	4
4	2	4
1	6	4
7	9	4
5	16	5
17	41	5
33	5	5
20	5	5
48	13	5
25	22	5
25	5	5
5	10	5
17	11	5
7	2	5
49	14	5
24	23	5
1	4	5
8	20	5
10	12	5
66	11	5
19	106	6
22	14	6
8	32	6
8	12	6
8	36	6
14	73	6
18	11	6
28	40	6
3	18	6
23	9	6
16	3	6
18	5	6
22	22	6
1	1	6
35	20	6
7	19	6
