73	200	200
58	20	1
25	9	1
9	15	1
5	19	1
42	10	1
13	5	1
7	23	1
4	21	1
27	49	1
1	5	1
9	31	1
23	86	1
54	12	2
11	4	2
37	9	2
79	16	2
4	8	2
42	11	2
9	8	2
23	4	2
16	24	2
21	41	2
31	7	2
91	14	2
90	30	3
81	21	3
15	21	3
18	10	3
13	88	3
49	8	3
14	60	3
3	2	3
30	9	3
30	19	3
20	28	3
61	22	3
14	35	4
9	3	4
5	20	4
27	12	4
9	3	4
14	59	4
8	23	4
28	96	4
10	18	4
4	2	4
4	9	4
65	13	4
39	23	5
17	58	5
12	32	5
4	11	5
5	16	5
19	49	5
33	22	5
34	6	5
26	7	5
8	47	5
18	55	5
30	9	5
42	11	6
4	23	6
3	13	6
5	23	6
18	16	6
19	14	6
51	8	6
10	3	6
9	12	6
23	68	6
18	29	6
69	27	6
35	23	6
