73	200	200
36	24	1
23	29	1
13	75	1
20	7	1
9	6	1
26	58	1
11	17	1
62	9	1
90	30	1
57	11	1
30	11	1
6	19	1
52	10	2
17	35	2
61	11	2
9	9	2
2	3	2
6	8	2
4	22	2
106	25	2
28	22	2
11	9	2
58	11	2
17	10	2
25	10	2
26	4	3
31	26	3
9	38	3
10	35	3
36	21	3
2	13	3
38	9	3
14	83	3
20	7	3
5	24	3
41	9	3
48	16	3
18	37	4
32	10	4
18	100	4
22	6	4
10	10	4
36	12	4
6	3	4
17	12	4
26	7	4
53	13	4
33	13	4
22	5	4
23	83	5
6	1	5
43	27	5
4	10	5
7	35	5
32	23	5
11	4	5
30	18	5
60	21	5
28	9	5
23	4	5
8	3	5
14	3	6
8	11	6
36	103	6
14	64	6
4	23	6
7	18	6
17	5	6
88	26	6
8	35	6
5	17	6
16	28	6
10	3	6
