50	1000	1000
390	220	1
160	160	1
130	180	1
130	140	1
80	200	1
100	160	1
180	80	1
190	70	1
100	140	1
160	80	1
90	360	2
280	80	2
220	90	2
120	160	2
260	70	2
110	160	2
130	120	2
90	170	2
90	160	2
80	160	2
200	200	3
170	220	3
190	140	3
220	110	3
100	180	3
90	190	3
100	160	3
170	90	3
100	160	3
70	200	3
200	160	4
100	260	4
150	140	4
230	90	4
140	140	4
140	130	4
260	70	4
170	90	4
120	130	4
160	90	4
280	80	5
100	180	5
260	70	5
80	190	5
230	60	5
180	80	5
90	160	5
90	160	5
100	140	5
80	170	5
