580	100	330
4	6	1
3	3	1
3	5	1
4	10	1
3	4	1
3	5	1
3	4	1
3	21	1
33	18	1
36	27	1
3	10	1
5	51	1
4	5	1
5	4	1
9	34	1
5	3	1
4	5	1
9	5	1
3	3	1
4	5	1
3	4	1
4	3	1
54	13	1
3	21	1
3	3	1
14	3	1
3	8	1
5	5	1
5	23	1
3	4	1
4	5	1
3	7	1
3	4	1
10	125	1
6	35	1
4	3	1
11	3	1
3	3	1
3	3	1
3	3	1
5	3	1
5	10	1
3	3	1
3	6	1
3	4	1
5	6	1
3	3	1
5	4	1
3	10	1
3	4	1
3	3	1
3	4	1
5	8	1
9	1	1
10	3	1
4	7	1
4	7	1
12	6	1
4	28	2
3	3	2
3	5	2
3	3	2
3	5	2
3	12	2
4	3	2
4	5	2
4	4	2
3	18	2
5	3	2
3	4	2
3	4	2
3	7	2
3	7	2
5	3	2
3	68	2
3	5	2
5	4	2
3	5	2
3	3	2
6	7	2
4	3	2
3	4	2
5	4	2
4	3	2
4	5	2
3	4	2
5	11	2
3	5	2
4	3	2
3	3	2
4	5	2
3	3	2
3	4	2
5	5	2
14	27	2
4	7	2
4	4	2
5	3	2
10	25	2
3	3	2
11	49	2
3	3	2
3	4	2
4	3	2
3	5	2
8	3	2
12	3	2
12	8	2
3	6	2
11	4	2
12	6	2
11	3	2
10	3	2
11	6	2
12	8	2
11	1	2
5	4	3
3	3	3
3	3	3
5	3	3
5	5	3
3	3	3
19	12	3
5	18	3
3	3	3
3	4	3
3	7	3
3	3	3
3	6	3
22	10	3
3	10	3
3	3	3
4	3	3
3	5	3
5	7	3
3	7	3
3	4	3
5	4	3
3	4	3
3	17	3
4	3	3
3	3	3
5	4	3
3	9	3
3	4	3
3	44	3
3	3	3
3	5	3
3	3	3
3	33	3
4	8	3
3	5	3
4	3	3
3	5	3
3	3	3
4	5	3
3	4	3
5	5	3
4	5	3
4	5	3
15	4	3
3	3	3
11	6	3
4	3	3
10	3	3
4	7	3
9	1	3
1	7	3
4	3	3
3	8	3
1	7	3
8	6	3
9	1	3
1	3	3
5	5	4
3	3	4
4	4	4
3	5	4
3	4	4
3	5	4
3	3	4
3	4	4
3	3	4
4	4	4
5	5	4
4	4	4
5	3	4
3	5	4
5	3	4
5	3	4
3	3	4
28	5	4
3	4	4
4	5	4
3	3	4
3	10	4
5	3	4
3	3	4
3	26	4
5	9	4
3	7	4
5	4	4
3	3	4
4	3	4
5	6	4
3	3	4
5	3	4
5	3	4
3	11	4
3	4	4
3	7	4
4	4	4
3	4	4
6	8	4
4	3	4
8	7	4
11	3	4
3	5	4
3	13	4
4	5	4
4	4	4
3	3	4
3	4	4
